epoch,train_loss,val_loss,val_acc,val_regime_acc
1,0.9299969996412242,0.8772304240471679,0.5,0.7021857923497268
2,0.8253178580969025,0.8547854775288066,0.48633879781420764,0.7540983606557377
3,0.7968331318483189,0.8889763211943412,0.4781420765027322,0.7650273224043715
4,0.7778297286544629,0.9439157925016893,0.5081967213114754,0.7896174863387978
5,0.7593424848863682,0.9554737259130008,0.4890710382513661,0.7868852459016393
6,0.7350178087089385,1.0024204710142208,0.4781420765027322,0.7595628415300546
7,0.7216993338473101,0.9984383964147724,0.4972677595628415,0.7568306010928961
8,0.6898268585800772,1.1254990752277478,0.4918032786885246,0.7568306010928961
9,0.6810044134206642,1.1724912006346906,0.505464480874317,0.7185792349726776
10,0.6586574801613834,1.2703375327782553,0.4808743169398907,0.7540983606557377
